STATION,year,month,PRCP_sum,TMAX_mean,TMIN_mean,TMEAN,ym
USW00093134,2015,8,0.0,86.38709677419355,67.70967741935483,77.04838709677419,2015-08-01
USW00093134,2015,9,2.39,88.33333333333333,68.96666666666667,78.65,2015-09-01
USW00093134,2015,10,0.45,84.90322580645162,66.25806451612904,75.58064516129032,2015-10-01
USW00093134,2015,11,0.01,73.76666666666667,51.4,62.583333333333336,2015-11-01
USW00093134,2015,12,0.57,67.09677419354838,47.12903225806452,57.11290322580645,2015-12-01
USW00093134,2016,1,3.17,66.03225806451613,49.25806451612903,57.645161290322584,2016-01-01
USW00093134,2016,2,0.7899999999999999,77.48275862068965,52.37931034482759,64.93103448275862,2016-02-01
USW00093134,2016,3,1.6,72.3225806451613,54.12903225806452,63.225806451612904,2016-03-01
USW00093134,2016,4,0.24000000000000002,75.8,57.36666666666667,66.58333333333333,2016-04-01
USW00093134,2016,5,0.05,71.61290322580645,58.45161290322581,65.03225806451613,2016-05-01
USW00093134,2016,6,0.0,80.03333333333333,62.53333333333333,71.28333333333333,2016-06-01
USW00093134,2016,7,0.0,84.38709677419355,65.74193548387096,75.06451612903226,2016-07-01
USW00093134,2016,8,0.0,82.51612903225806,64.64516129032258,73.58064516129032,2016-08-01
USW00093134,2016,9,0.0,83.16666666666667,64.13333333333334,73.65,2016-09-01
USW00093134,2016,10,0.52,79.48387096774194,60.41935483870968,69.95161290322581,2016-10-01
USW00093134,2016,11,0.8800000000000001,76.73333333333333,54.63333333333333,65.68333333333334,2016-11-01
USW00093134,2016,12,4.55,67.19354838709677,49.935483870967744,58.564516129032256,2016-12-01
USW00093134,2017,1,8.379999999999999,65.38709677419355,48.70967741935484,57.04838709677419,2017-01-01
USW00093134,2017,2,4.17,66.71428571428571,52.82142857142857,59.767857142857146,2017-02-01
USW00093134,2017,3,0.09,76.74193548387096,54.29032258064516,65.51612903225806,2017-03-01
USW00093134,2017,4,0.08,77.86666666666666,57.8,67.83333333333333,2017-04-01
USW00093134,2017,5,0.32,75.35483870967742,58.74193548387097,67.04838709677419,2017-05-01
USW00093134,2017,6,0.01,79.93333333333334,62.833333333333336,71.38333333333334,2017-06-01
USW00093134,2017,7,0.0,85.74193548387096,66.96774193548387,76.35483870967742,2017-07-01
USW00093134,2017,8,0.0,85.12903225806451,68.0,76.56451612903226,2017-08-01
USW00093134,2017,9,0.07,84.06666666666666,66.4,75.23333333333333,2017-09-01
USW00093134,2017,10,0.1,85.0,63.25806451612903,74.12903225806451,2017-10-01
USW00093134,2017,11,0.01,75.96666666666667,56.8,66.38333333333334,2017-11-01
USW00093134,2017,12,0.01,73.6774193548387,48.225806451612904,60.95161290322581,2017-12-01
USW00093134,2018,1,1.77,73.06451612903226,51.38709677419355,62.225806451612904,2018-01-01
USW00093134,2018,2,0.030000000000000002,69.78571428571429,48.964285714285715,59.375,2018-02-01
USW00093134,2018,3,2.6900000000000004,68.54838709677419,51.645161290322584,60.096774193548384,2018-03-01
USW00093134,2018,4,0.02,73.63333333333334,55.06666666666667,64.35,2018-04-01
USW00093134,2018,5,0.09,71.96774193548387,57.903225806451616,64.93548387096774,2018-05-01
USW00093134,2018,6,0.0,78.23333333333333,61.93333333333333,70.08333333333333,2018-06-01
USW00093134,2018,7,0.0,87.96774193548387,69.61290322580645,78.79032258064517,2018-07-01
USW00093134,2018,8,0.0,87.48387096774194,69.09677419354838,78.29032258064517,2018-08-01
USW00093134,2018,9,0.0,81.9,64.8,73.35,2018-09-01
USW00093134,2018,10,0.57,79.58064516129032,61.41935483870968,70.5,2018-10-01
USW00093134,2018,11,1.58,75.53333333333333,54.6,65.06666666666666,2018-11-01
USW00093134,2018,12,2.11,68.09677419354838,49.74193548387097,58.91935483870968,2018-12-01
USW00093134,2019,1,5.95,66.58064516129032,49.29032258064516,57.935483870967744,2019-01-01
USW00093134,2019,2,5.59,61.5,46.5,54.0,2019-02-01
USW00093134,2019,3,2.19,69.41935483870968,52.74193548387097,61.08064516129032,2019-03-01
USW00093134,2019,4,0.02,73.26666666666667,56.9,65.08333333333333,2019-04-01
USW00093134,2019,5,0.81,69.90322580645162,56.74193548387097,63.32258064516129,2019-05-01
USW00093134,2019,6,0.0,76.03333333333333,62.63333333333333,69.33333333333333,2019-06-01
USW00093134,2019,7,0.0,83.2258064516129,65.58064516129032,74.40322580645162,2019-07-01
USW00093134,2019,8,0.0,84.96774193548387,65.96774193548387,75.46774193548387,2019-08-01
USW00093134,2019,9,0.03,85.2,67.33333333333333,76.26666666666667,2019-09-01
USW00093134,2019,10,0.0,83.38709677419355,60.516129032258064,71.95161290322581,2019-10-01
USW00093134,2019,11,2.12,75.13333333333334,54.733333333333334,64.93333333333334,2019-11-01
USW00093134,2019,12,4.84,67.6774193548387,51.096774193548384,59.38709677419355,2019-12-01
USW00093134,2020,1,0.32,70.61290322580645,51.096774193548384,60.854838709677416,2020-01-01
USW00093134,2020,2,0.04,72.6896551724138,52.44827586206897,62.56896551724138,2020-02-01
USW00093134,2020,3,4.34,68.58064516129032,54.0,61.29032258064516,2020-03-01
USW00093134,2020,4,3.02,74.4,58.7,66.55,2020-04-01
USW00093134,2020,5,0.14,79.3225806451613,61.67741935483871,70.5,2020-05-01
USW00093134,2020,6,0.0,79.53333333333333,63.13333333333333,71.33333333333333,2020-06-01
USW00093134,2020,7,0.0,81.48387096774194,62.83870967741935,72.16129032258064,2020-07-01
USW00093134,2020,8,0.0,86.2258064516129,67.09677419354838,76.66129032258064,2020-08-01
USW00093134,2020,9,0.0,86.9,65.53333333333333,76.21666666666667,2020-09-01
USW00093134,2020,10,0.0,83.12903225806451,62.96774193548387,73.04838709677419,2020-10-01
USW00093134,2020,11,0.11,73.43333333333334,52.13333333333333,62.78333333333333,2020-11-01
USW00093134,2020,12,1.84,71.12903225806451,48.87096774193548,60.0,2020-12-01
USW00093134,2021,1,2.44,69.64516129032258,48.354838709677416,59.0,2021-01-01
USW00093134,2021,2,0.0,70.35714285714286,50.714285714285715,60.535714285714285,2021-02-01
USW00093134,2021,3,1.41,68.70967741935483,50.225806451612904,59.46774193548387,2021-03-01
USW00093134,2021,4,0.0,73.2,56.06666666666667,64.63333333333334,2021-04-01
USW00093134,2021,5,0.0,73.09677419354838,59.483870967741936,66.29032258064517,2021-05-01
USW00093134,2021,6,0.02,79.43333333333334,62.833333333333336,71.13333333333334,2021-06-01
USW00093134,2021,7,0.22,83.29032258064517,66.45161290322581,74.87096774193549,2021-07-01
USW00093134,2021,8,0.0,83.48387096774194,65.29032258064517,74.38709677419355,2021-08-01
USW00093134,2021,9,0.01,80.33333333333333,62.166666666666664,71.25,2021-09-01
USW00093134,2021,10,0.71,76.2258064516129,57.0,66.61290322580645,2021-10-01
USW00093134,2021,11,0.0,74.06666666666666,54.0,64.03333333333333,2021-11-01
USW00093134,2021,12,9.46,61.903225806451616,47.0,54.45161290322581,2021-12-01
USW00093134,2022,1,0.19,68.80645161290323,48.29032258064516,58.54838709677419,2022-01-01
USW00093134,2022,2,0.06,70.57142857142857,47.107142857142854,58.839285714285715,2022-02-01
USW00093134,2022,3,1.4100000000000001,71.16129032258064,51.58064516129032,61.37096774193548,2022-03-01
USW00093134,2022,4,0.33,73.36666666666666,55.166666666666664,64.26666666666667,2022-04-01
USW00093134,2022,5,0.0,72.74193548387096,56.935483870967744,64.83870967741936,2022-05-01
USW00093134,2022,6,0.01,80.06666666666666,61.833333333333336,70.95,2022-06-01
USW00093134,2022,7,0.0,81.7741935483871,63.03225806451613,72.40322580645162,2022-07-01
USW00093134,2022,8,0.0,84.93548387096774,65.38709677419355,75.16129032258064,2022-08-01
USW00093134,2022,9,0.37,86.86666666666666,68.1,77.48333333333333,2022-09-01
USW00093134,2022,10,0.02,76.87096774193549,60.61290322580645,68.74193548387096,2022-10-01
USW00093134,2022,11,1.98,70.8,49.666666666666664,60.233333333333334,2022-11-01
USW00093134,2022,12,2.81,65.87096774193549,49.193548387096776,57.53225806451613,2022-12-01
USW00093134,2023,1,8.95,63.774193548387096,47.45161290322581,55.61290322580645,2023-01-01
USW00093134,2023,2,5.95,65.0,46.714285714285715,55.857142857142854,2023-02-01
USW00093134,2023,3,7.71,63.935483870967744,50.064516129032256,57.0,2023-03-01
USW00093134,2023,4,0.060000000000000005,70.86666666666666,54.4,62.63333333333333,2023-04-01
USW00093134,2023,5,0.5499999999999999,69.7741935483871,58.064516129032256,63.91935483870968,2023-05-01
USW00093134,2023,6,0.0,73.06666666666666,60.53333333333333,66.8,2023-06-01
USW00093134,2023,7,0.0,85.09677419354838,65.09677419354838,75.09677419354838,2023-07-01
USW00093134,2023,8,2.99,84.54838709677419,66.2258064516129,75.38709677419355,2023-08-01
USW00093134,2023,9,0.05,79.6,65.23333333333333,72.41666666666667,2023-09-01
USW00093134,2023,10,0.0,80.06451612903226,60.58064516129032,70.3225806451613,2023-10-01
USW00093134,2023,11,0.36000000000000004,75.93333333333334,54.7,65.31666666666666,2023-11-01
USW00093134,2023,12,2.82,70.45161290322581,53.193548387096776,61.82258064516129,2023-12-01
USW00093134,2024,1,2.05,67.03225806451613,49.96774193548387,58.5,2024-01-01
USW00093134,2024,2,12.659999999999998,64.75862068965517,51.55172413793103,58.1551724137931,2024-02-01
USW00093134,2024,3,3.5,67.90322580645162,52.70967741935484,60.306451612903224,2024-03-01
USW00093134,2024,4,0.63,70.76666666666667,53.9,62.333333333333336,2024-04-01
USW00093134,2024,5,0.13,70.7741935483871,57.193548387096776,63.983870967741936,2024-05-01
USW00093134,2024,6,0.0,79.13333333333334,60.666666666666664,69.9,2024-06-01
USW00093134,2024,7,0.0,85.54838709677419,63.54838709677419,74.54838709677419,2024-07-01
USW00093134,2024,8,0.0,87.2258064516129,63.61290322580645,75.41935483870968,2024-08-01
USW00093134,2024,9,0.0,84.13333333333334,62.86666666666667,73.5,2024-09-01
USW00093134,2024,10,0.0,81.0,57.516129032258064,69.25806451612904,2024-10-01
USW00093134,2024,11,0.14,72.5,49.2,60.85,2024-11-01
USW00093134,2024,12,0.02,68.64516129032258,47.193548387096776,57.91935483870968,2024-12-01
USW00094789,1996,6,2.3200000000000003,77.91666666666667,63.916666666666664,70.91666666666667,1996-06-01
USW00094789,1996,7,8.809999999999999,78.58064516129032,65.80645161290323,72.19354838709677,1996-07-01
USW00094789,1996,8,3.06,79.51612903225806,66.25806451612904,72.88709677419355,1996-08-01
USW00094789,1996,9,4.24,74.7,61.36666666666667,68.03333333333333,1996-09-01
USW00094789,1996,10,5.8,63.193548387096776,48.096774193548384,55.645161290322584,1996-10-01
USW00094789,1996,11,2.3,49.0,35.733333333333334,42.36666666666667,1996-11-01
USW00094789,1996,12,6.0,46.064516129032256,34.96774193548387,40.516129032258064,1996-12-01
USW00094789,1997,1,2.37,39.064516129032256,24.967741935483872,32.016129032258064,1997-01-01
USW00094789,1997,2,2.2199999999999998,46.285714285714285,31.928571428571427,39.107142857142854,1997-02-01
USW00094789,1997,3,4.49,50.32258064516129,34.903225806451616,42.61290322580645,1997-03-01
USW00094789,1997,4,3.56,58.333333333333336,41.266666666666666,49.8,1997-04-01
USW00094789,1997,5,3.21,65.41935483870968,49.903225806451616,57.66129032258065,1997-05-01
USW00094789,1997,6,1.79,78.06666666666666,60.2,69.13333333333334,1997-06-01
USW00094789,1997,7,5.55,83.09677419354838,66.19354838709677,74.64516129032258,1997-07-01
USW00094789,1997,8,5.95,80.25806451612904,65.35483870967742,72.80645161290323,1997-08-01
USW00094789,1997,9,1.3,75.96666666666667,60.766666666666666,68.36666666666666,1997-09-01
USW00094789,1997,10,1.92,65.45161290322581,49.806451612903224,57.62903225806452,1997-10-01
USW00094789,1997,11,4.0600000000000005,51.0,38.766666666666666,44.88333333333333,1997-11-01
USW00094789,1997,12,3.4499999999999997,43.87096774193548,31.741935483870968,37.806451612903224,1997-12-01
USW00094789,1998,1,5.05,45.54838709677419,33.74193548387097,39.645161290322584,1998-01-01
USW00094789,1998,2,3.3,45.857142857142854,33.714285714285715,39.785714285714285,1998-02-01
USW00094789,1998,3,4.79,49.16129032258065,35.903225806451616,42.53225806451613,1998-03-01
USW00094789,1998,4,4.73,59.03333333333333,44.1,51.86666666666667,1998-04-01
USW00094789,1998,5,5.59,69.38709677419355,53.935483870967744,61.83870967741935,1998-05-01
USW00094789,1998,6,5.62,74.86666666666666,61.333333333333336,68.33333333333333,1998-06-01
USW00094789,1998,7,0.97,83.64516129032258,68.16129032258064,76.16129032258064,1998-07-01
USW00094789,1998,8,1.85,83.80645161290323,68.38709677419355,76.35483870967742,1998-08-01
USW00094789,1998,9,1.68,77.66666666666667,61.4,69.8,1998-09-01
USW00094789,1998,10,1.91,64.51612903225806,50.41935483870968,57.70967741935484,1998-10-01
USW00094789,1998,11,1.1300000000000001,54.2,40.7,47.733333333333334,1998-11-01
USW00094789,1998,12,0.9299999999999999,48.54838709677419,35.29032258064516,42.12903225806452,1998-12-01
USW00094789,1999,1,8.049999999999999,41.096774193548384,26.677419354838708,34.193548387096776,1999-01-01
USW00094789,1999,2,2.85,43.07142857142857,29.25,36.32142857142857,1999-02-01
USW00094789,1999,3,3.66,49.83870967741935,32.83870967741935,41.67741935483871,1999-03-01
USW00094789,1999,4,1.96,60.5,42.666666666666664,51.833333333333336,1999-04-01
USW00094789,1999,5,3.54,69.29032258064517,52.74193548387097,61.25806451612903,1999-05-01
USW00094789,1999,6,0.95,79.66666666666667,62.766666666666666,71.53333333333333,1999-06-01
USW00094789,1999,7,1.03,86.51612903225806,70.80645161290323,78.90322580645162,1999-07-01
USW00094789,1999,8,3.58,81.80645161290323,67.93548387096774,75.12903225806451,1999-08-01
USW00094789,1999,9,6.73,75.93333333333334,61.56666666666667,68.93333333333334,1999-09-01
USW00094789,1999,10,3.27,62.774193548387096,47.16129032258065,55.193548387096776,1999-10-01
USW00094789,1999,11,2.15,57.03333333333333,42.86666666666667,50.233333333333334,1999-11-01
USW00094789,1999,12,2.33,45.87096774193548,33.25806451612903,39.806451612903224,1999-12-01
USW00094789,2000,1,2.46,37.58064516129032,23.677419354838708,30.903225806451612,2000-01-01
USW00094789,2000,2,1.96,42.44827586206897,29.413793103448278,36.172413793103445,2000-02-01
USW00094789,2000,3,4.14,52.96774193548387,36.903225806451616,45.193548387096776,2000-03-01
USW00094789,2000,4,4.01,55.8,42.4,49.3,2000-04-01
USW00094789,2000,5,4.0200000000000005,68.74193548387096,53.32258064516129,61.32258064516129,2000-05-01
USW00094789,2000,6,3.6999999999999997,77.53333333333333,62.2,70.1,2000-06-01
USW00094789,2000,7,5.5,79.51612903225806,65.3225806451613,72.6774193548387,2000-07-01
USW00094789,2000,8,3.4000000000000004,79.35483870967742,66.6774193548387,73.3225806451613,2000-08-01
USW00094789,2000,9,4.25,73.5,58.9,66.46666666666667,2000-09-01
USW00094789,2000,10,0.44,64.54838709677419,48.03225806451613,56.54838709677419,2000-10-01
USW00094789,2000,11,4.3,51.56666666666667,38.733333333333334,45.43333333333333,2000-11-01
USW00094789,2000,12,2.8400000000000003,37.83870967741935,24.741935483870968,31.451612903225808,2000-12-01
USW00094789,2001,1,2.9,37.67741935483871,25.93548387096774,32.12903225806452,2001-01-01
USW00094789,2001,2,1.73,42.17857142857143,28.0,35.392857142857146,2001-02-01
USW00094789,2001,3,7.0,45.45161290322581,32.74193548387097,39.29032258064516,2001-03-01
